,depth,title,section,sentence
216,2,Philosophical zombie,Related thought-experiments,Mary is a brilliant scientist who knows everything about the neurobiology of vision.
217,2,Philosophical zombie,Related thought-experiments,"Even though Mary knows everything about color and its perception (e.g. what combination of wavelengths makes the sky seem blue), she has never seen color."
218,2,Philosophical zombie,Related thought-experiments,"If Mary were released from this room and were to experience color for the first time, would she learn anything new?"
219,2,Philosophical zombie,Related thought-experiments,"Jackson initially believed this supported epiphenomenalism (mental phenomena are the effects, but not the causes, of physical phenomena) but later changed his views to physicalism, suggesting that Mary is simply discovering a new way for her brain to represent qualities that exist in the world.
"
220,2,Philosophical zombie,Related thought-experiments,Swampman is an imaginary character introduced by Donald Davidson.
221,2,Philosophical zombie,Related thought-experiments,"If Davidson goes hiking in a swamp and is struck and killed by a lightning bolt while nearby another lightning bolt spontaneously rearranges a bunch of molecules so that, entirely by coincidence, they take on exactly the same form that Davidson's body had at the moment of his untimely death then this being, 'Swampman', has a brain structurally identical to that which Davidson had and will thus presumably behave exactly like Davidson."
222,2,Philosophical zombie,Related thought-experiments,"He will return to Davidson's office and write the same essays he would have written, recognize all of his friends and family and so forth.
"
223,2,Philosophical zombie,Related thought-experiments,John Searle's Chinese room argument deals with the nature of artificial intelligence
224,2,Philosophical zombie,Related thought-experiments,": it imagines a room in which a conversation is held by means of written Chinese characters that the subject cannot actually read, but is able to manipulate meaningfully using a set of algorithms."
225,2,Philosophical zombie,Related thought-experiments,"Searle holds that a program cannot give a computer a ""mind"" or ""understanding"", regardless of how intelligently it may make it behave."
226,2,Philosophical zombie,Related thought-experiments,"Stevan Harnad argues that Searle's critique is really meant to target functionalism and computationalism, and to establish neuroscience as the only correct way to understand the mind."
227,2,Philosophical zombie,Related thought-experiments,"Physicist Adam Brown has suggested constructing a type of philosophical zombie using Counterfactual quantum computation, a technique in which a computer is placed into a superposition of running and not running."
228,2,Philosophical zombie,Related thought-experiments,"If the program being executed is a brain simulation, and if one makes the further assumption that brain simulations are conscious, then the simulation can have the same output as a conscious system, yet not be conscious."
229,2,Uncanny valley,Etymology,The concept was identified by the robotics professor Masahiro Mori as bukimi no tani genshō (不気味の谷現象) in 1970.
230,2,Uncanny valley,Etymology,The term was first translated as uncanny valley in the 1978 book Robots:
231,2,Uncanny valley,Etymology,"Fact, Fiction, and Prediction, written by Jasia Reichardt, thus forging an unintended link to Ernst Jentsch's concept of the uncanny, introduced in a 1906 essay entitled ""On the Psychology of the Uncanny""."
232,2,Uncanny valley,Etymology,"Jentsch's conception was elaborated by Sigmund Freud in a 1919 essay entitled ""The Uncanny"" (""Das Unheimliche"")."
233,2,Uncanny valley,Hypothesis,"Mori's original hypothesis states that as the appearance of a robot is made more human, some observers' emotional response to the robot becomes increasingly positive and empathetic, until it reaches a point beyond which the response quickly becomes strong revulsion."
234,2,Uncanny valley,Hypothesis,"However, as the robot's appearance continues to become less distinguishable from a human being, the emotional response becomes positive once again and approaches human-to-human empathy levels."
235,2,Uncanny valley,Hypothesis,"This area of repulsive response aroused by a robot with appearance and motion between a ""barely human"" and ""fully human"" entity is the uncanny valley."
236,2,Uncanny valley,Hypothesis,"The name captures the idea that an almost human-looking robot seems overly ""strange"" to some human beings, produces a feeling of uncanniness, and thus fails to evoke the empathic response required for productive human–robot interaction."
237,2,Uncanny valley,Theoretical basis,"A number of theories have been proposed to explain the cognitive mechanism underlying the phenomenon:

Mate selection."
238,2,Uncanny valley,Theoretical basis,"Automatic, stimulus-driven appraisals of uncanny stimuli elicit aversion by activating an evolved cognitive mechanism for the avoidance of selecting mates with low fertility, poor hormonal health, or ineffective immune systems based on visible features of the face and body that are predictive of those traits.
"
239,2,Uncanny valley,Theoretical basis,Mortality salience.
240,2,Uncanny valley,Theoretical basis,"Viewing an ""uncanny"" robot elicits an innate fear of death and culturally-supported defenses for coping with death's inevitability...."
241,2,Uncanny valley,Theoretical basis,"[P]artially disassembled androids...play on subconscious fears of reduction, replacement, and annihilation: (1) A mechanism with a human façade and a mechanical interior plays on our subconscious fear that we are all just soulless machines."
242,2,Uncanny valley,Theoretical basis,"(2) Androids in various states of mutilation, decapitation, or disassembly are reminiscent of a battlefield after a conflict and, as such, serve as a reminder of our mortality."
243,2,Uncanny valley,Theoretical basis,"(3) Since most androids are copies of actual people, they are doppelgängers and may elicit a fear of being replaced, on the job, in a relationship, and so on."
244,2,Uncanny valley,Theoretical basis,(4)
245,2,Uncanny valley,Theoretical basis,The jerkiness of an android's movements could be unsettling because it elicits a fear of losing bodily control.
246,2,Uncanny valley,Theoretical basis,"""
Pathogen avoidance."
247,2,Uncanny valley,Theoretical basis,Uncanny stimuli may activate a cognitive mechanism that originally evolved to motivate the avoidance of potential sources of pathogens by eliciting a disgust response.
